Year,yr_1850,yr_1851,yr_1852,yr_1853,yr_1854,yr_1855,yr_1856,yr_1857,yr_1858,yr_1859,yr_1860,yr_1861,yr_1862,yr_1863,yr_1864,yr_1865,yr_1866,yr_1867,yr_1868,yr_1869,yr_1870,yr_1871,yr_1872,yr_1873,yr_1874,yr_1875,yr_1876,yr_1877,yr_1878,yr_1879,yr_1880,yr_1881,yr_1882,yr_1883,yr_1884,yr_1885,yr_1886,yr_1887,yr_1888,yr_1889,yr_1890,yr_1891,yr_1892,yr_1893,yr_1894,yr_1895,yr_1896,yr_1897,yr_1898,yr_1899,yr_1900,yr_1901,yr_1902,yr_1903,yr_1904,yr_1905,yr_1906,yr_1907,yr_1908,yr_1909,yr_1910,yr_1911,yr_1912,yr_1913,yr_1914,yr_1915,yr_1916,yr_1917,yr_1918,yr_1919,yr_1920,yr_1921,yr_1922,yr_1923,yr_1924,yr_1925,yr_1926,yr_1927,yr_1928,yr_1929,yr_1930,yr_1931,yr_1932,yr_1933,yr_1934,yr_1935,yr_1936,yr_1937,yr_1938,yr_1939,yr_1940,yr_1941,yr_1942,yr_1943,yr_1944,yr_1945,yr_1946,yr_1947,yr_1948,yr_1949,yr_1950,yr_1951,yr_1952,yr_1953,yr_1954,yr_1955,yr_1956,yr_1957,yr_1958,yr_1959,yr_1960,yr_1961,yr_1962,yr_1963,yr_1964,yr_1965,yr_1966,yr_1967,yr_1968,yr_1969,yr_1970,yr_1971,yr_1972,yr_1973,yr_1974,yr_1975,yr_1976,yr_1977,yr_1978,yr_1979,yr_1980,yr_1981,yr_1982,yr_1983,yr_1984,yr_1985,yr_1986,yr_1987,yr_1988,yr_1989,yr_1990,yr_1991,yr_1992,yr_1993,yr_1994,yr_1995,yr_1996,yr_1997,yr_1998,yr_1999,yr_2000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019
1938,0.026987881055219987,0.02774122862490458,0.028506997242402576,0.02928536052695563,0.03002130810551762,0.030713353440660285,0.03141628038798672,0.03207337012952394,0.03274049751223629,0.03330176393711781,0.03381240680431574,0.03427076213995406,0.0347349164118782,0.035204939894981635,0.035619910693526435,0.03610127347036496,0.036588715116806725,0.03701945783956262,0.037518646868704764,0.038024131753275014,0.038600755000345544,0.039512217593198784,0.04116493552896827,0.0434475516525481,0.046108962269101994,0.04909185443455044,0.05213006967949241,0.055154954282443214,0.057884582040230725,0.06023831368111132,0.06198929521605123,0.06326329186691737,0.06448361311987583,0.06572207866184954,0.06682992236306973,0.06795339990020466,0.0690167040754659,0.07017129467891436,0.07134212609582846,0.07252940819438436,0.07586940550521604,0.07775097447449753,0.07966271066919717,0.08152350700788702,0.08316663972311744,0.08566628469787929,0.08736771421541789,0.08909469798436476,0.09170463049889577,0.09349237015243261,0.09530678924784297,0.09714824355887686,0.09901709331660413,0.10181471847045032,0.10374851741869406,0.10571091088087314,0.10863074629270386,0.11066080761719377,0.11366794301699201,0.11576760584728163,0.11789800029634989,0.12103562584746896,0.12422442833116065,0.12746511968333607,0.13176425499023026,0.13613695744987808,0.14058427182851574,0.14510725646476885,0.14970698343677213,0.15332711038388425,0.15700490130950584,0.1607411498209217,0.16453665965485698,0.1683922448007138,0.1711970604022781,0.17516410219218415,0.17919361164780412,0.1821409036294881,0.18628640655032314,0.18932816711435407,0.19241226284157165,0.19553923755574942,0.19870964173651373,0.20192403259852654,0.20518297417106623,0.20848703737880214,0.2118368001234785,0.21523284736639425,0.10942715565170147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,0.026719225218585052,0.027465073451026,0.02822321908365666,0.02899383400745137,0.02972245546021668,0.03040761170245787,0.031103541233903798,0.03175408985453032,0.03241457619475341,0.03297025538950038,0.03347581496819885,0.033929607521145044,0.03438914128378201,0.034854485831544935,0.03526532572675478,0.03574189668904637,0.03622448600782491,0.0366509408227671,0.03714516058266781,0.03764561352477358,0.0382164966694063,0.03911888593989943,0.04075515159036058,0.04301504499096609,0.045649962104960196,0.048603160520485744,0.051611131291736,0.05460590412337751,0.05730835929847444,0.05963866028389475,0.06137221135037407,0.06263352576678471,0.06384169910688797,0.06506783611536093,0.06616465158219853,0.06727694525505967,0.06832966457295697,0.06947276159138482,0.07063193775115906,0.07180740083123283,0.07511414952313089,0.07697698806731523,0.0788696935317148,0.0807119662302398,0.08233874207797953,0.0848135038760347,0.08649799619985288,0.0882077883905481,0.0907917398507152,0.09256168312037971,0.09435804024644767,0.09618116346115357,0.09803140940942967,0.10080118508801661,0.102715733678167,0.10465859213292106,0.10754936150493677,0.10955921420975301,0.1125364145259482,0.11461517587548542,0.11672436292036537,0.11983075439957247,0.12298781336113507,0.12619624465389734,0.13045258342594934,0.1347817570128882,0.13918479978082132,0.14366275953278773,0.14821669767479762,0.1518007874008731,0.1554419670788434,0.1591410224157812,0.1628987491474163,0.16671595316023513,0.16949284770788609,0.173420398849089,0.17740979581003558,0.18032774843038624,0.1844319841782749,0.18744346497607012,0.1904968595039236,0.1935927061718985,0.19673154997985876,0.19991394259551498,0.20314044243349372,0.20641161473497505,0.20972803164892184,0.2130902723135364,0.2177649985118819,0.11069956443833462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,0.026453243766013657,0.027191667314752976,0.027942265846945702,0.02870520954240874,0.02942657779857427,0.03010491352677036,0.030793915299398122,0.03143798791381869,0.032091899321073925,0.032642046904868494,0.03314257379747687,0.033591848988862694,0.034046808237974346,0.03450752042760996,0.0349142705413783,0.03538609739018739,0.03586388268462315,0.03628609227649804,0.036775392234744686,0.03727086332577301,0.03783606350890523,0.03872946977907077,0.04034944692148201,0.04258684379664146,0.04519553114255359,0.04811933140013025,0.051097358771869494,0.05406231958528451,0.05673787267221542,0.05904497624698024,0.06076127035976242,0.06201002878935924,0.06320617514523974,0.06442010634680173,0.06550600336191792,0.06660722450243384,0.06764946433179375,0.06878118218025975,0.06992881910730375,0.0710925808234606,0.07436641187598525,0.07621070645046757,0.07808457062941443,0.07990850408481265,0.08151908589252344,0.08396921221810771,0.08563693595255017,0.08732970770171278,0.08988793674080853,0.09164026078394727,0.09341873574186366,0.09522371034046273,0.09705553767440733,0.09979774111047846,0.10169323097375127,0.10361674888588368,0.1064787415613182,0.10846858681691174,0.11141615004379446,0.113474217980297,0.11556240873397883,0.11863787706658968,0.12176350850279505,0.12494000087480117,0.1291539691380308,0.13344004716850577,0.13779925903554613,0.14223264211176456,0.14674124723711657,0.15028965848136977,0.15389459136503092,0.15755682377380253,0.16127714352199973,0.1650563484738541,0.1678055999129242,0.1716940535222875,0.17564373729584304,0.1785326426189613,0.18259602199555047,0.18557752445263986,0.18860052340187394,0.19166555189354995,0.19477314950222535,0.1979238624039681,0.20111824345457308,0.20435685226840405,0.20764025529888386,0.21096902591904154,0.21559721669370902,0.22029714965736957,0.11197197322502461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,0.026189910074833733,0.02692098285024258,0.027664109410977744,0.02841945824280856,0.029133645505737604,0.029805228615828128,0.030487371593324042,0.031125032668228414,0.03177243459379042,0.03231710563204615,0.03281264993751165,0.03325745273616576,0.03370788300952654,0.034164008954746805,0.03456670999952394,0.03503383996104503,0.03550686905367684,0.035924875682326274,0.03640930481395799,0.03689984364666543,0.037459417440402376,0.03834393013318049,0.039947780914530995,0.04216290521009114,0.044745623896915276,0.04764031864590379,0.05058870069524346,0.05352414625969004,0.05617306506024988,0.05845720214722405,0.0601564110939421,0.06139273852750193,0.0625769776239622,0.06377882452369477,0.06485391177682232,0.0659441706084749,0.06697603526930607,0.06809648722389738,0.06923269978756252,0.07038487662322268,0.0736261177210622,0.07545205292524315,0.07730726337786109,0.0791130401514124,0.08070758912566589,0.08313332521709071,0.08478444728820023,0.0864603680290088,0.08899313070554626,0.09072801091599558,0.09248878171706565,0.0942757883633476,0.09608938043442095,0.0988042861009717,0.10068090696103127,0.10258527685954277,0.10541877930131704,0.1073888162755452,0.11030703744091852,0.1123446179608436,0.11441202143470264,0.1174568744509088,0.120551391212814,0.12369626260601763,0.12786828214535717,0.13211169362205055,0.1364275109110622,0.1408167610582609,0.14528048444276465,0.14879357237327895,0.15236261928799877,0.15598839532918873,0.15967168046876168,0.1634132646282751,0.16613514813712982,0.16998489341824552,0.17389525933668892,0.17675540651924848,0.18077833623681272,0.1837301587781326,0.18672306472706168,0.18975758182762092,0.19283424428311946,0.1959535928325522,0.19911617482813426,0.20232254431357433,0.2055732621033144,0.20886889586279267,0.21345101445928094,0.21810416107388164,0.22282930080285723,0.11578919958492406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,0.025929197787434077,0.02665299296415924,0.02738872193452835,0.028136551507202512,0.028843629261359638,0.029508526973586413,0.030183879433081984,0.03081519279328404,0.031456150037058705,0.03199539904704807,0.032486010365346374,0.032926385292569194,0.03337233167474096,0.03382391703019039,0.03422260931318988,0.03468508914340873,0.035153409380711764,0.0355672548853363,0.03604686167784621,0.03653251735141794,0.037086520764660236,0.03796222841276631,0.03955011336586267,0.041743186798328225,0.044300195335949866,0.04716607431242892,0.050085106149197145,0.052991330279724025,0.05561387992980826,0.057875279153051906,0.05955757301109088,0.06078159319537235,0.06195404356543577,0.06314392645867883,0.06420831155753604,0.06528771720667237,0.06630930998056783,0.06741860818965506,0.06854351011594417,0.0696842173948653,0.07289319296074837,0.07470095155639456,0.0765376939745579,0.07832549481037177,0.0799041705529362,0.08230575920731553,0.0839404448794312,0.0855996823582359,0.08810723218192607,0.08982484220746301,0.0915680850911258,0.09333730265029772,0.09513284098483155,0.09782072062245106,0.09967866031422545,0.10156407281158408,0.1043693686310121,0.10631979450903373,0.1092089657038855,0.11122626275295033,0.11327308587783591,0.11628762834345707,0.11935134016783877,0.12246490535903831,0.12659539376090834,0.13079656341585633,0.13506941810612716,0.13941497465367547,0.1438342630809757,0.14731237933006014,0.15084589750944133,0.1544355800946846,0.15808219929334655,0.16178653716366398,0.16448132518138436,0.1682927474635676,0.17216418692362367,0.1749958622438612,0.17897874496605937,0.18190118304573843,0.1848642955607147,0.1878686050014835,0.19091464025342475,0.19400293667268897,0.19713403616287906,0.2003084872522436,0.20352684517257558,0.20678967193828157,0.21132617699055345,0.21593300299952034,0.22061110545405427,0.23042575423926337,0.12533226548475795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,0.025671080808535862,0.02638767083277571,0.027116075853484745,0.027856461018814116,0.02855650003715482,0.029214778902542093,0.029883408441492065,0.030508437276466793,0.031143013993187196,0.03167689494955539,0.032162622387033935,0.03259861352086091,0.033040120647626736,0.03348721061337301,0.03388193404055073,0.03433981003001918,0.03480346828723668,0.03521319409048829,0.035688026548825746,0.03616884767342299,0.03671733615755102,0.0375843264124569,0.03915640447212354,0.0413276465508261,0.043859200875658644,0.046696550931585534,0.04958652472788572,0.05246381831460667,0.05506026131075714,0.05729914901860411,0.05896469617232469,0.06017653162206216,0.06133731061885328,0.06251534860342645,0.06356913808468789,0.06463779859132046,0.06564922173163268,0.06674747722718166,0.06786118110989037,0.06899053300799096,0.07216756423508741,0.0739573271645213,0.07577578539172691,0.07754578923464805,0.07910874975851812,0.08148643135592692,0.08310484424822562,0.08474756454171484,0.08723015249842092,0.0889306642583847,0.09065655370937975,0.09240815926631285,0.09418582358347294,0.09684694622779944,0.09868639071646612,0.10055303452753606,0.10333040451263287,0.10526141451674675,0.10812182492441025,0.11011904041811249,0.1121454880649253,0.1151300217119342,0.11816323525221151,0.12124580588482559,0.12533517657846005,0.12949452491568536,0.13372484468635548,0.13802714259020377,0.14240243839628874,0.14584593109606203,0.14934427421735563,0.1528982226456037,0.1565085409013136,0.16017600325750436,0.16284396551117197,0.16661744628765973,0.17045034679000537,0.17325383367631275,0.17719706805826263,0.18009041418940797,0.18302402985466415,0.18599843234329683,0.18901414527584848,0.19207169867917173,0.19517162906231533,0.1983144794932059,0.20150079967635293,0.20473114603157683,0.2092224916081591,0.21378345811837107,0.2184149915397029,0.2281319385945153,0.24941688783042082,0.13869255774460498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,0.02541553330269153,0.026124989899471984,0.026846143878117346,0.027579158742867094,0.02827222909371585,0.028923955000834667,0.029585928543781392,0.030204735413974504,0.030832995119851603,0.0313615614597893,0.03184245363399896,0.03227410461369118,0.03271121667637544,0.03315385600268428,0.03354465008271745,0.03399796806127142,0.03445701074684848,0.034862657859093815,0.03533276351015502,0.03580879821225835,0.03635182666670289,0.03721018630733397,0.038766614826101886,0.04091624287536888,0.04342259637599,0.04623170150779288,0.0490929065272212,0.05194155756453256,0.05451215379031282,0.05672875407782385,0.05837772123538798,0.05957749324574024,0.06072671705402399,0.06189302804239105,0.0629363273819763,0.06399434971064011,0.06499570445282643,0.06608302716165326,0.06718564447373865,0.06830375403018252,0.07144915891433357,0.07322110531879389,0.07502146136840793,0.07677384538175147,0.07832124712695077,0.08067525965469713,0.08227756175750756,0.08390392928902202,0.08636180386628212,0.08804538756851343,0.08975409633484333,0.09148826521135334,0.09324823344144306,0.09588286544982338,0.09770399884928338,0.09955206081048118,0.10230178295410042,0.10421357036318568,0.10704550628815923,0.10902284013212693,0.11102911513228264,0.11398393868893208,0.11698695754597566,0.12003884216096594,0.12408750446030581,0.1282054477977681,0.13239365607051923,0.13665312595685464,0.14098486707433722,0.14439408089128847,0.14785759911114837,0.15137616910470797,0.15495054778182293,0.1585815017079426,0.16122290523958327,0.16495882220613112,0.16875356739387826,0.17152914645322426,0.1754331271816909,0.17829767096543492,0.1812020834128134,0.18414687666358986,0.18713256912587894,0.1901596855502703,0.19322875710497556,0.1963403214519417,0.19949492282347592,0.20269311210046226,0.20713974774957933,0.21165531127797976,0.2162407392461887,0.2258609571604211,0.24693402144572474,0.27600447485804125,0.15459766757766147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,0.025162529691613145,0.025864923871893097,0.026578898990351263,0.027304616923515823,0.027990787977842047,0.028636026159233552,0.029291409964571358,0.029904056807708912,0.030526062386513786,0.031049367015384632,0.03152547205979772,0.03195282609027572,0.032385586840348424,0.032823819831833134,0.03321072368021305,0.0336595290213495,0.03411400208193527,0.03451561110523471,0.03498103700297861,0.035452332929878594,0.035989955707464105,0.03683977064878263,0.038380705413032956,0.04050893459356075,0.04299033813629194,0.045771479513291524,0.04860420213992711,0.05142449575544106,0.053969502507243305,0.056164037238602305,0.05779658944862831,0.05898441810734312,0.06012220175540506,0.06127690248604267,0.06230981611003017,0.06335730616041246,0.06434869273226695,0.06542519148672454,0.06651683259156016,0.06762381172029563,0.0707379050917325,0.0724922123291094,0.07427464640255721,0.07600958598624175,0.07754158383556842,0.07987216291166988,0.08145851460278664,0.0830686921589745,0.0855020993707285,0.0871689235286226,0.0888606226385491,0.0905775284113588,0.09231997671327008,0.09492838179170349,0.09673138638305545,0.09856105147076732,0.1012834009985113,0.10317615716741102,0.10597990206423447,0.10793755217389389,0.10992385533978677,0.11284926456067979,0.11582238931293887,0.11884389338001711,0.12285225252418286,0.12692920303567234,0.131075719017133,0.1352927872253531,0.13958140722741064,0.14295668339701706,0.14638572338634503,0.14986926712629156,0.15340806399200346,0.15700287291798531,0.15961798211128553,0.16331670920374108,0.16707367890103342,0.16982162794698752,0.17368674577971888,0.17652277393432314,0.1793982738726072,0.18231375263621885,0.18526972347251558,0.18826670590846106,0.19130522582463527,0.19438581553077938,0.1975090138415112,0.20067536615380277,0.20507773694873777,0.20954834946763867,0.21408813094785728,0.22361258262958472,0.2444758712121029,0.2732569374373952,0.307656364176637,0.1724113905908098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,0.02491204465161445,0.02560744671956172,0.026314314441094666,0.027032808081287385,0.027712148519356106,0.028350963558409603,0.028999823224808097,0.02960637136203559,0.03022218507163643,0.030740280368149797,0.03121164593710546,0.03163474579309877,0.03206319854649564,0.032497069066948825,0.03288012140961882,0.03332445903527059,0.03377440796003839,0.034172019092295614,0.034632811822064014,0.03509941614680656,0.03563168705937869,0.03647304236119453,0.03799863760627886,0.040105680937188026,0.04256238289093517,0.04531583888348223,0.04812036265059305,0.05091258113338881,0.05343225314635447,0.055604941977208,0.057221242645368875,0.05839724684472003,0.05952370421573505,0.06066691026512672,0.06168954156004247,0.06272660417761244,0.0637081218090998,0.06477390435827601,0.06585467852050897,0.06695063802146706,0.07003373157647275,0.07177057523904296,0.07353526574394209,0.07525293455171322,0.07676968184608768,0.07907706074314547,0.08064762080402943,0.08224176955087614,0.08465095296196523,0.08630118441158174,0.08797604319090624,0.08967585770869846,0.09140096048781743,0.09398339971710357,0.0957684559668337,0.09757990731623067,0.10027515671373521,0.10214907109246951,0.10492490559391854,0.10686306791473044,0.10882959805962855,0.11172588575522013,0.11466941398907693,0.11766083993694565,0.12162929713116455,0.1256656628872861,0.12977090161109572,0.1339459902364979,0.1381919183802438,0.1415335947410199,0.1449284997196969,0.1483773658814016,0.15188093514143475,0.15543995887929896,0.15802903548609493,0.16169094291791453,0.1654105131678989,0.1681311072485414,0.1719577490532629,0.17476554544288092,0.17761242068701222,0.18049887677983634,0.18342542185956745,0.1863925702814413,0.18940084269104318,0.1924507660990571,0.19554287395652636,0.19867770623108072,0.20303625281445647,0.20746236179695643,0.21195695118564117,0.221386589957433,0.24204219108804637,0.27053675088444606,0.30459374218941093,0.34310648021346424,0.19022511360390126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,0.02466405311110975,0.025352532670979144,0.0260523637475103,0.026763705010296235,0.02743628282877353,0.02806873866575188,0.02871113913897716,0.02931164928099861,0.02992133275949982,0.03043427058088355,0.030900943854419438,0.031319831884900395,0.031744019526399825,0.032173571002772405,0.03255281018027745,0.03299272456513336,0.03343819439038498,0.03383184742932599,0.03428805311295946,0.034750012538893316,0.03527698486254849,0.036109964737988776,0.03762037316397482,0.039706441543671644,0.04213868780499297,0.04486473401226476,0.04764133963055883,0.05040576245983175,0.052900351933317324,0.055051412332716154,0.056651623237883086,0.057815920686721256,0.0589311645301791,0.06006299032418383,0.06107544164740375,0.06210218063398543,0.06307392756730223,0.06412910058764965,0.06519911598422823,0.06628416555435024,0.06933656788618237,0.07105612181840115,0.07280324538641025,0.07450381534340522,0.0760054638972747,0.07828987356577954,0.07984479919701926,0.08142307869633214,0.083808279447112,0.08544208336348902,0.08710026945237814,0.08878316285324672,0.09049109277873413,0.09304782464073469,0.09481511121902031,0.09660853014202075,0.09927694918258112,0.10113220933521916,0.10388041128044279,0.10579927980722914,0.10774623376528325,0.11061368983109787,0.11352791617059665,0.11648956341747407,0.12041851587304109,0.12441470088225515,0.12847907325044616,0.1326126001865191,0.13681626145591963,0.14012467248340954,0.143485782254686,0.1469003160424336,0.15036900837645817,0.1538926031565211,0.15645590632300355,0.1600813606222573,0.16376390372454352,0.16645741514992096,0.17024596394350056,0.17302580960637215,0.1758443451060998,0.1787020674397013,0.18159947968700862,0.1845370910829729,0.187515417090367,0.1905349794736253,0.1935963063734789,0.1966999323823302,0.2010150910102766,0.20539713947505334,0.20984698664523194,0.21918275633970552,0.2396327374814291,0.26784364292990404,0.3015616076372112,0.33969096351160033,0.3785565962502915,0.2067664278302459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,0.024418530248112802,0.02510015621129469,0.025793020690343837,0.026497280775458876,0.027163163294062542,0.027789323232809693,0.028425328812147654,0.029019861065194164,0.02962347533718912,0.030131307024475973,0.03059333471287573,0.031008052845265865,0.03142801783269533,0.03185329325970088,0.03222875723093921,0.03266429240693469,0.033105327720704736,0.03349506206785691,0.033946726367958036,0.03440408713368015,0.03492581361416569,0.035750501437860294,0.037245874224765885,0.03931117645225868,0.04171921046980742,0.04441811974766097,0.04716708513353751,0.049903989006168104,0.05237374562892683,0.054503392901040115,0.056087674211823924,0.05724038144705901,0.05834452339013296,0.059465082215638176,0.060467454905563045,0.06148397302962394,0.062446046528975785,0.06349071563494135,0.06455007936608581,0.06562432761023729,0.0686463442404488,0.07034878055605986,0.07207851206044324,0.07376215338035763,0.07524885349687338,0.07751052258828395,0.07904996942568232,0.08061253765077936,0.0829739944809944,0.0845915343952015,0.0862332137650128,0.08789935449328823,0.08959028251553036,0.09212156291886231,0.09387125671719332,0.09564682272093705,0.09828867849233802,0.10012547011581319,0.10284631457818705,0.10474608137445784,0.1066736540204829,0.10951256546633203,0.11239778160256719,0.11532994658603002,0.11921978756015505,0.12317619180902284,0.1272001046332889,0.13129248361360624,0.13545429876199933,0.1387297756020871,0.14205742658663212,0.1454379697683521,0.14887213236517027,0.15236065087151474,0.15489843716409268,0.15848780121029904,0.16213368575847653,0.1648003841278296,0.16855121911413562,0.1713033922909517,0.1740938701594814,0.17692314476937554,0.17979171419239037,0.1827000825941809,0.18564876030637834,0.18863826389929272,0.19166911625620742,0.19474184664784389,0.199014049233881,0.20335247578947246,0.20775802613570704,0.21700086118994477,0.23724726922483796,0.2651773440149441,0.29855965702739695,0.33630944720039224,0.37478818483384657,0.4114745611415742,0.22139912887672608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
