Year,yr_1850,yr_1851,yr_1852,yr_1853,yr_1854,yr_1855,yr_1856,yr_1857,yr_1858,yr_1859,yr_1860,yr_1861,yr_1862,yr_1863,yr_1864,yr_1865,yr_1866,yr_1867,yr_1868,yr_1869,yr_1870,yr_1871,yr_1872,yr_1873,yr_1874,yr_1875,yr_1876,yr_1877,yr_1878,yr_1879,yr_1880,yr_1881,yr_1882,yr_1883,yr_1884,yr_1885,yr_1886,yr_1887,yr_1888,yr_1889,yr_1890,yr_1891,yr_1892,yr_1893,yr_1894,yr_1895,yr_1896,yr_1897,yr_1898,yr_1899,yr_1900,yr_1901,yr_1902,yr_1903,yr_1904,yr_1905,yr_1906,yr_1907,yr_1908,yr_1909,yr_1910,yr_1911,yr_1912,yr_1913,yr_1914,yr_1915,yr_1916,yr_1917,yr_1918,yr_1919,yr_1920,yr_1921,yr_1922,yr_1923,yr_1924,yr_1925,yr_1926,yr_1927,yr_1928,yr_1929,yr_1930,yr_1931,yr_1932,yr_1933,yr_1934,yr_1935,yr_1936,yr_1937,yr_1938,yr_1939,yr_1940,yr_1941,yr_1942,yr_1943,yr_1944,yr_1945,yr_1946,yr_1947,yr_1948,yr_1949,yr_1950,yr_1951,yr_1952,yr_1953,yr_1954,yr_1955,yr_1956,yr_1957,yr_1958,yr_1959,yr_1960,yr_1961,yr_1962,yr_1963,yr_1964,yr_1965,yr_1966,yr_1967,yr_1968,yr_1969,yr_1970,yr_1971,yr_1972,yr_1973,yr_1974,yr_1975,yr_1976,yr_1977,yr_1978,yr_1979,yr_1980,yr_1981,yr_1982,yr_1983,yr_1984,yr_1985,yr_1986,yr_1987,yr_1988,yr_1989,yr_1990,yr_1991,yr_1992,yr_1993,yr_1994,yr_1995,yr_1996,yr_1997,yr_1998,yr_1999,yr_2000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019
1880,8.205927729268859e-05,8.393109741039028e-05,8.579453974321988e-05,8.764120196350436e-05,8.930399848027133e-05,9.07735964828342e-05,9.220730504063031e-05,9.343310319137772e-05,9.460728660196961e-05,9.537397834744315e-05,9.589281904910738e-05,9.615076268031097e-05,9.630535629968386e-05,9.634293043402943e-05,9.607816196910944e-05,9.581738510576997e-05,9.537233439757889e-05,9.455758358150462e-05,9.36629770599811e-05,9.24951414422795e-05,9.116773345214241e-05,9.021585038280523e-05,9.039560980609283e-05,9.118002049890092e-05,9.173544751004889e-05,9.158553974498648e-05,8.967786841645661e-05,8.475251130867639e-05,7.334230654904884e-05,4.6551685220351524e-05,1.374978452800199e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,8.161589733828283e-05,8.349899690433642e-05,8.537772299304497e-05,8.72443229352933e-05,8.893310636513569e-05,9.043537600742467e-05,9.190859424468463e-05,9.31822091417003e-05,9.441304507139866e-05,9.524699522274645e-05,9.584426271196621e-05,9.619290666139889e-05,9.645192630943107e-05,9.660957045192972e-05,9.648199926198808e-05,9.63791234326241e-05,9.611502557979254e-05,9.550588192273196e-05,9.484798480581015e-05,9.395092687334433e-05,9.293623591003983e-05,9.236075605000872e-05,9.302407721410375e-05,9.442863785811585e-05,9.57729315303503e-05,9.66678170434554e-05,9.625897664872554e-05,9.391468112934266e-05,8.803928029624264e-05,7.554670937441263e-05,4.741660287519399e-05,1.3889799662882354e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,8.115662977735676e-05,8.304783846360252e-05,8.493817545534004e-05,8.682046316483422e-05,8.85303775458755e-05,9.005978555129673e-05,9.156614528716377e-05,9.288034064799684e-05,9.415952025351726e-05,9.5051439726445e-05,9.571665327992845e-05,9.614419805758709e-05,9.649420259992374e-05,9.675660411956506e-05,9.674902439842092e-05,9.678422549306599e-05,9.66785086694514e-05,9.624961326402254e-05,9.579919497149786e-05,9.51395783140279e-05,9.43989647112127e-05,9.41523996915404e-05,9.523575125551173e-05,9.717437731377766e-05,9.918519090474157e-05,0.00010092238727520998,0.00010160060029039929,0.00010080672340649112,9.755675639126077e-05,9.068543233678623e-05,7.695031765123615e-05,4.789972353630434e-05,1.4013975467932344e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,8.068397327234533e-05,8.258051366366072e-05,8.44792414936308e-05,8.637348850295927e-05,8.810027026062706e-05,8.965195505933245e-05,9.118585908472147e-05,9.253427153111532e-05,9.385448633371981e-05,9.479620019202904e-05,9.552013339553592e-05,9.601618902570566e-05,9.644534171429804e-05,9.67990145523262e-05,9.689627051351693e-05,9.705208688595354e-05,9.708486896982046e-05,9.681388555561783e-05,9.65452099679874e-05,9.609371334899294e-05,9.559328551253174e-05,9.56342685993327e-05,9.708316696157085e-05,9.948472814845163e-05,0.00010206924156389713,0.00010451811666679738,0.00010607227988272856,0.00010640071983265657,0.00010471607307192994,0.00010048897632507388,9.237030175548479e-05,7.773457920073369e-05,4.8327901037393053e-05,1.4138216640242549e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,8.020012418038461e-05,8.209956500473438e-05,8.40038625214961e-05,8.5906799824482e-05,8.764670734495803e-05,8.921639924849498e-05,9.077292972400376e-05,9.214996509888072e-05,9.350478817990275e-05,9.448910335813944e-05,9.52636352140419e-05,9.581905394159644e-05,9.631693199531333e-05,9.674999986044978e-05,9.69387423528905e-05,9.719979409589241e-05,9.735356232353463e-05,9.72208150280783e-05,9.711121484499638e-05,9.684202232844441e-05,9.65519714568007e-05,9.684421736027779e-05,9.861116528713139e-05,0.00010141456923583834,0.00010449597233005807,0.0001075572373190458,0.00010985149887709524,0.00011108367094695912,0.00011052700700610492,0.00010786348162301201,0.00010235598684215155,9.331177830179498e-05,7.842941103198067e-05,4.875643011700327e-05,1.4230746654273624e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,7.970701247015863e-05,8.160722737793769e-05,8.351462486078445e-05,8.542338824544388e-05,8.717313980450333e-05,8.875709065057046e-05,9.03319283713979e-05,9.173267035570733e-05,9.31164516458716e-05,9.41370403637759e-05,9.495502406189817e-05,9.556175290657484e-05,9.61191796890297e-05,9.662118499922934e-05,9.688965708012226e-05,9.724239886487254e-05,9.750172828672764e-05,9.74898847691634e-05,9.751939374579716e-05,9.74097677345076e-05,9.730384972265332e-05,9.781544795497456e-05,9.985877914793669e-05,0.00010301074210318333,0.00010652302640828948,0.00011011444948470263,0.00011304570618999102,0.00011504144576233825,0.00011539156581345973,0.00011384907606809373,0.00010986750488274633,0.00010339926475466839,9.414583739296434e-05,7.91249176219748e-05,4.907552915591265e-05,1.432332620007748e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,7.920633337775256e-05,8.110546461235092e-05,8.301380192251087e-05,8.492588379008844e-05,8.668260284609534e-05,8.827752399009556e-05,8.986687722895882e-05,9.128700679954336e-05,9.269478079010612e-05,9.374607779736102e-05,9.460122505314944e-05,9.525217585539848e-05,9.58610729633793e-05,9.642280846064097e-05,9.676065643270289e-05,9.719315975391211e-05,9.754446535286537e-05,9.763825833645698e-05,9.778928958518313e-05,9.781920191654497e-05,9.787430327270509e-05,9.85771647671295e-05,0.00010086024402807675,0.00010431402111409083,0.00010819960480332874,0.00011225049563706735,0.00011573341392671042,0.00011838656974371906,0.00011950282622284758,0.00011885985048645104,0.0001159643077497767,0.00011098735735424504,0.00010432348655710008,9.498073280933376e-05,7.964277464287545e-05,4.939483757034763e-05,1.440023452093861e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,7.869957530715413e-05,8.059600168628788e-05,8.250339138367313e-05,8.441659828442322e-05,8.617776526208265e-05,8.778077292532268e-05,8.938131471729165e-05,9.08170391597362e-05,9.224444356215056e-05,9.332155557268979e-05,9.420833468603597e-05,9.489726956874237e-05,9.555052646756206e-05,9.616388681009565e-05,9.656199368333895e-05,9.706375496361386e-05,9.749507326486766e-05,9.768105536669264e-05,9.793811862524905e-05,9.808992787488716e-05,9.828569058100561e-05,9.915508289673643e-05,0.00010164567337858643,0.00010536016916396114,0.00010956853574413741,0.0001140172221445225,0.00011797846415212941,0.00012120126434811938,0.00012297767732532758,0.0001230946849002327,0.00012106817949157113,0.0001171463117029762,0.00011197940302594238,0.00010524864542533693,9.560236428217926e-05,8.016100330218885e-05,4.9660182128132e-05,1.4492647592697847e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,7.818804442068575e-05,8.008035311713856e-05,8.198514795375745e-05,8.38975631612315e-05,8.56609729561579e-05,8.726954005815885e-05,8.887835292596159e-05,9.032634326917692e-05,9.176954732433018e-05,9.286817319454667e-05,9.378171920153451e-05,9.450314961903516e-05,9.519450874237619e-05,9.585235970254596e-05,9.63026984141576e-05,9.686446988100769e-05,9.736526649645888e-05,9.763159422710582e-05,9.798104693088151e-05,9.823921480371818e-05,9.855770813746098e-05,9.957185337969472e-05,0.00010224158275326349,0.00010618064321135309,0.00011066738355653381,0.00011545975995903499,0.0001198353488671769,0.00012355238788005346,0.0001259015290741173,0.00012667398170087066,0.00012538169506050474,0.00012230221269966986,0.00011819340777184315,0.00011297245986901377,0.00010593747932729526,9.622444992367363e-05,8.059172152611108e-05,4.99786067786126e-05,1.4585386679611193e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,7.767288631195957e-05,7.955984798329457e-05,8.146061225398904e-05,8.337056278030948e-05,8.513428730569719e-05,8.674620101133818e-05,8.836072824869659e-05,8.98180641220811e-05,9.12737054146566e-05,9.239006579092081e-05,9.332610127424194e-05,9.407519903671495e-05,9.479915451665252e-05,9.549521769547376e-05,9.599072174213547e-05,9.660436236978709e-05,9.716536238156895e-05,9.750160579589072e-05,9.793143376633784e-05,9.828227539665328e-05,9.870770749559332e-05,9.984743043564212e-05,0.00010267132826444897,0.00010680314179820245,0.0001115291897332369,0.0001166176931084624,0.0001213515019786865,0.0001254970068273603,0.0001283438325085963,0.0001296857179701929,0.00012902749377922962,0.0001266597007095055,0.00012339539385745196,0.00011924157456339249,0.00011371184548765109,0.00010662681965655646,9.674150542265253e-05,8.110826020964884e-05,5.029873918209124e-05,1.4677746208250839e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,7.715510510758125e-05,7.903565197743111e-05,8.093113627043007e-05,8.283716379561823e-05,8.45995189731252e-05,8.621284327675963e-05,8.783084601175599e-05,8.929496704450368e-05,9.076009581369514e-05,9.189087112592299e-05,9.284563641942783e-05,9.361815527219111e-05,9.436986368263275e-05,9.509861490002332e-05,9.563306431661055e-05,9.629140845064665e-05,9.690444691815188e-05,9.730142185500855e-05,9.78010460321102e-05,9.823250999160989e-05,9.875097390065792e-05,9.999939266430377e-05,0.00010295548526246916,0.00010725206306710748,0.00011218304803348698,0.00011752583961112742,0.00012256852741900776,0.00012708479612073137,0.00013036386713363886,0.00013220143220135996,0.00013209518724384244,0.00013034266533639566,0.00012779183066908596,0.0001244896954172691,0.00012002199115071846,0.00011445177633352677,0.00010719978193703475,9.736149778274798e-05,8.162805222756107e-05,5.061689758224623e-05,1.519835274232939e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,7.66355803025337e-05,7.850878684321615e-05,8.039790578737941e-05,8.229874103856012e-05,8.405825770594743e-05,8.567130045522217e-05,8.729081980802036e-05,8.875948279470688e-05,9.023151285175376e-05,9.137378866321249e-05,9.234398033629125e-05,9.31361868421049e-05,9.391138853038009e-05,9.466796826906182e-05,9.523588913306139e-05,9.593263069971464e-05,9.659052090090804e-05,9.704014112603063e-05,9.760024723612717e-05,9.810172166691e-05,9.870097159873567e-05,0.00010004322531929379,0.00010311217953004603,0.00010754890033543366,0.00011265458557141624,0.00011821485749639177,0.00012352301990988662,0.00012835932527783915,0.0001320132342568798,0.00013428218563110196,0.00013465764305401091,0.00013344163168756314,0.00013150771512342695,0.00012892512299406828,0.00012530446076426324,0.00012080298427607876,0.00011506679182623526,0.0001078867773745603,9.798551725096437e-05,8.214409143215279e-05,5.241257202647995e-05,1.5418108922232027e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,7.611508159792273e-05,7.798014750603696e-05,7.986196015911679e-05,8.175650033036535e-05,8.351189860150883e-05,8.512318243405603e-05,8.674250616475931e-05,8.82137473130094e-05,8.969041278214171e-05,9.084163162272584e-05,9.182434826267728e-05,9.26329608833612e-05,9.342791063408386e-05,9.420804510720457e-05,9.480462096451286e-05,9.553421141559118e-05,9.62306287184602e-05,9.67257756076239e-05,9.733816403965576e-05,9.790030579353952e-05,9.856955995882731e-05,9.999256882729096e-05,0.00010315737834275251,0.00010771258806589745,0.00011296637831566085,0.00011871175175927166,0.00012424720190733728,0.0001293589179447354,0.0001333371930079489,0.00013598113051912532,0.00013677705689807418,0.00013603021015990042,0.00013463438144181716,0.00013267396277198001,0.0001297689181818315,0.00012611982880868233,0.0001214521322521634,0.00011580419263852552,0.00010857828299933037,9.860489301239707e-05,8.505849853992012e-05,5.317050315042579e-05,1.5637419101374034e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,7.55942819783426e-05,7.745051717128991e-05,7.932420973584282e-05,8.121149858793687e-05,8.296166525565817e-05,8.456990198446156e-05,8.618753509847827e-05,8.765963675610913e-05,8.91389539481504e-05,9.029687286204492e-05,9.128956728851438e-05,9.211170269334164e-05,9.292310861759752e-05,9.37230402000399e-05,9.434403399788752e-05,9.510159236224627e-05,9.583097187202544e-05,9.636537955311913e-05,9.702283304398492e-05,9.763741709313198e-05,9.836718392910483e-05,9.985943773800285e-05,0.00010310514672389783,0.00010775980591273653,0.00011313831448708789,0.00011904031220014502,0.00012476945642528152,0.0001301173189334967,0.00013437555321208286,0.00013734488632369604,0.00013850756854757486,0.00013817123044324205,0.00013724609795546204,0.00013582835897181685,0.00013354229421643111,0.000130613338169357,0.00012679755036689583,0.00012223044655070535,0.00011654645926045294,0.00010926458851893799,0.00010210338940108872,8.628859008870046e-05,5.3926493794511504e-05,1.58403067516983e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,7.507376923753147e-05,7.69205806309967e-05,7.878545122219031e-05,8.066466154433693e-05,8.240863016505205e-05,8.401269820348944e-05,8.562733704499045e-05,8.709879837507425e-05,8.857903218466995e-05,8.974168531480399e-05,9.074212246326652e-05,9.157524820709896e-05,9.240021788128883e-05,9.32166437938968e-05,9.38583290745771e-05,9.46395626799431e-05,9.539700902809131e-05,9.596516314803495e-05,9.666133016408493e-05,9.732111687591263e-05,9.810304189143866e-05,9.965441367251748e-05,0.00010296787320987488,0.00010770524640928841,0.00011318791392008788,0.00011922149636104697,0.00012511478721740146,0.00013066425221932784,0.00013516336829507737,0.00013841445941225466,0.00013989666360048926,0.00013991938418861545,0.00013940625593134373,0.0001384632385681983,0.00013671733615273907,0.0001344112691512092,0.00013131520865699436,0.0001276101154605632,0.00012301391252601303,0.00011728311609337377,0.00011314132101382379,0.00010357999841958954,8.751520016261546e-05,5.4625900430644095e-05,1.599499028150271e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,7.455405613615226e-05,7.639093599153945e-05,7.824638121318051e-05,8.011679936667168e-05,8.185373270875804e-05,8.345265717484701e-05,8.506316659455913e-05,8.653267773011189e-05,8.801231202007574e-05,8.917797763171448e-05,9.018419743374046e-05,9.10260902491078e-05,9.18620832435716e-05,9.269210151128214e-05,9.335120176830539e-05,9.415233636757107e-05,9.493354420221298e-05,9.553059270291445e-05,9.625988465530345e-05,9.695850281211948e-05,9.778523360169135e-05,9.938681537429057e-05,0.00010275646880472493,0.00010756185080583458,0.00011313060923400474,0.00011927376605779492,0.00012530522125389978,0.0001310259028635824,0.00013573151491926005,0.00013922595679250957,0.00014098611027896744,0.00014132264104262278,0.00014117003585967583,0.00014064255500670537,0.00013936946134552632,0.00013760697256588045,0.00013513355053578271,0.00013215672085790595,0.00012842807072679756,0.00012379143935851294,0.00012144436533755021,0.00011477756786795398,0.0001050523443098094,8.865002351323738e-05,5.515898787993544e-05,1.6307601239285915e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,7.403558935432496e-05,7.586210500992122e-05,7.770760812418273e-05,7.956862042085393e-05,8.129779499637096e-05,8.289073017823251e-05,8.449612341080576e-05,8.59625426765662e-05,8.744025417654813e-05,8.860742559341217e-05,8.961771026081214e-05,9.046641929815954e-05,9.131120533746422e-05,9.215226715858157e-05,9.282590238707256e-05,9.364362057374953e-05,9.444480448221083e-05,9.506647896070225e-05,9.582397961371489e-05,9.655582330925748e-05,9.742089058004805e-05,9.906484858517722e-05,0.00010248054232430033,0.00010734101690042068,0.00011297999355052747,0.0001192133836690791,0.00012536016242642792,0.00013122533850571348,0.0001361071935954538,0.0001398111831701996,0.00014181268642069443,0.000142423194995165,0.00014258583614462118,0.00014242197813896934,0.00014156304180103392,0.00014027635652162987,0.00013834642849588387,0.0001359995290166078,0.00013300382467648295,0.00012923981206778602,0.00012818361901828328,0.00012320069566274655,0.00011640905784707223,0.00010641452074356197,8.951486394405059e-05,5.623689539517758e-05,1.6462479217254494e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,7.351875738173096e-05,7.533454220332112e-05,7.716966270527974e-05,7.902074340316364e-05,8.074153583577815e-05,8.23277497382733e-05,8.39271706678281e-05,8.538950450511819e-05,8.686413980747536e-05,8.803149979653025e-05,8.904434498720193e-05,8.989815941628197e-05,9.074978150329024e-05,9.159964926951265e-05,9.22852888572568e-05,9.311667578684908e-05,9.393450853143089e-05,9.457705492870762e-05,9.53584405547405e-05,9.611857832146631e-05,9.701629103371981e-05,9.869573814192192e-05,0.00010214855493761478,0.000107052782205996,0.00011274803879317112,0.00011905467317265689,0.0001252967029561746,0.0001312828797789909,0.00013631436652006973,0.00014019815660760993,0.00014240878762925013,0.00014325819878178124,0.00014369622791033168,0.00014385033558425749,0.00014335411171743223,0.0001424842119029518,0.000141030158576326,0.0001392329937433684,0.000136871269497036,0.00013384448247739066,0.0001338253130144084,0.00013003741636609563,0.0001249519030726929,0.00011791847248898181,0.00010745259456306465,9.126403606493638e-05,5.677147550941196e-05,1.6617456981900258e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,7.30038974712504e-05,7.48086428774726e-05,7.663300730773558e-05,7.847370803221784e-05,8.018558304341908e-05,8.17644437692e-05,8.33571512998954e-05,8.481453657386857e-05,8.628509185946986e-05,8.745149005509947e-05,8.846557946002101e-05,8.932299991507194e-05,9.017974183003936e-05,9.103645212684384e-05,9.173187333401216e-05,9.257436888459626e-05,9.340592696548827e-05,9.406604447772561e-05,9.486751348411829e-05,9.565160820046784e-05,9.657696114704836e-05,9.828584440267629e-05,0.0001017679563752507,0.00010670598538668058,0.00011244528808081883,0.00011881025018199362,0.00012512989775023686,0.00013121642643103802,0.00013637414235540164,0.00014041155952058612,0.00014280295251314218,0.0001438603782333292,0.00014453869596744474,0.00014497057600334692,0.00014479181827968014,0.0001442869375304686,0.00014324987984464833,0.00014193392005783755,0.0001401254645590072,0.0001377363676613591,0.0001385933688650403,0.00013576070407687706,0.0001318857956262142,0.0001265720785073917,0.00011906874011448701,0.00010955225336366226,9.213197787072067e-05,5.730584576520495e-05,1.693056345121284e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,7.249130176730824e-05,7.428475020235508e-05,7.609804405085858e-05,7.792798447203014e-05,7.963048429386003e-05,8.120144804108637e-05,8.278680232284667e-05,8.423849072968122e-05,8.570409389989635e-05,8.686852690685618e-05,8.788270985242257e-05,8.874242326539425e-05,8.960278092098699e-05,9.046461191762611e-05,9.116786328229598e-05,9.201921989049344e-05,9.286193556684759e-05,9.353672280344033e-05,9.435493370765595e-05,9.515917200660778e-05,9.61077643561719e-05,9.784076586245513e-05,0.00010134530497985135,0.0001063084085429402,0.00011208102529573077,0.00011849122468425392,0.00012487300617667133,0.0001310417446423167,0.00013630511499702729,0.00014047313502387436,0.00014302032206174944,0.000144258562869079,0.00014514625865392865,0.00014582051663618312,0.00014591939123780907,0.0001457340003967328,0.00014506229420463597,0.0001441678644019482,0.00014284370726829268,0.00014101112765802643,0.00014262334890416048,0.00014059771886202818,0.00013769043052383467,0.0001335958728988229,0.00012780674653555153,0.00012139537294415456,0.00011059422174619984,9.299912158570317e-05,5.8385567081150475e-05,1.7084599384450602e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,7.198122270671032e-05,7.37631614481718e-05,7.556512201965012e-05,7.738398163694565e-05,7.907671668180676e-05,8.063931716683313e-05,8.221676745623439e-05,8.366211178113467e-05,8.512200671042993e-05,8.62836005680748e-05,8.729687227611825e-05,8.81577296957814e-05,8.902038589079196e-05,8.988582859920276e-05,9.059519768433479e-05,9.145344318355411e-05,9.230506218640272e-05,9.299196971542488e-05,9.382398647828603e-05,9.464501653012533e-05,9.561298003364117e-05,9.736542959605694e-05,0.0001008863735159158,0.000105866902618202,0.00011166342453590439,0.00011810737972528171,0.0001245377051478022,0.00013077272022375339,0.00013612366203437191,0.00014040203588059144,0.00014308304335434834,0.0001444781499553554,0.00014554800317051128,0.0001464334686398141,0.00014677489533715046,0.00014686891155378176,0.0001465171344804915,0.00014599189199616253,0.00014509197433028656,0.00014374654833535297,0.00014601430734746852,0.0001446859836215595,0.00014259619598331295,0.000139475768880069,0.00013489904738347297,0.00013030411852001968,0.00012255002344597164,0.00011163511645135432,9.475132402976018e-05,5.891624550189052e-05,1.7238283154806175e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,7.147387777846521e-05,7.324413348084886e-05,7.50345436081332e-05,7.684205451084433e-05,7.852469514943016e-05,8.007853428541878e-05,8.164760824772022e-05,8.30860502541303e-05,8.453958291175338e-05,8.569757763933743e-05,8.670906182943645e-05,8.75700588724819e-05,8.843386104085207e-05,8.930159398468432e-05,9.001557895162333e-05,9.08789838191832e-05,9.173752808119828e-05,9.243431660451752e-05,9.327756044871446e-05,9.411243712465281e-05,9.50963728387974e-05,9.686417097209271e-05,0.00010039624242788071,0.00010538749792929694,0.00011119968183857278,0.000117667328897458,0.0001241342769232063,0.0001304215817672181,0.00013584420776733587,0.00014021513193355345,0.00014301062499271454,0.0001445415123297704,0.00014576955378715895,0.00014683877717132886,0.0001473918597488487,0.00014772998343961195,0.00014765814554914929,0.0001474560543280913,0.00014692769679091125,0.00014600902333307408,0.0001488467900048751,0.00014812598511956994,0.0001467425693681395,0.0001444451413380888,0.0001408362935716185,0.0001375350029926073,0.00013154352582698398,0.00012370343891315687,0.00011373843487110652,9.561210982935581e-05,5.944619158986149e-05,1.739157681939288e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
