Year,yr_1850,yr_1851,yr_1852,yr_1853,yr_1854,yr_1855,yr_1856,yr_1857,yr_1858,yr_1859,yr_1860,yr_1861,yr_1862,yr_1863,yr_1864,yr_1865,yr_1866,yr_1867,yr_1868,yr_1869,yr_1870,yr_1871,yr_1872,yr_1873,yr_1874,yr_1875,yr_1876,yr_1877,yr_1878,yr_1879,yr_1880,yr_1881,yr_1882,yr_1883,yr_1884,yr_1885,yr_1886,yr_1887,yr_1888,yr_1889,yr_1890,yr_1891,yr_1892,yr_1893,yr_1894,yr_1895,yr_1896,yr_1897,yr_1898,yr_1899,yr_1900,yr_1901,yr_1902,yr_1903,yr_1904,yr_1905,yr_1906,yr_1907,yr_1908,yr_1909,yr_1910,yr_1911,yr_1912,yr_1913,yr_1914,yr_1915,yr_1916,yr_1917,yr_1918,yr_1919,yr_1920,yr_1921,yr_1922,yr_1923,yr_1924,yr_1925,yr_1926,yr_1927,yr_1928,yr_1929,yr_1930,yr_1931,yr_1932,yr_1933,yr_1934,yr_1935,yr_1936,yr_1937,yr_1938,yr_1939,yr_1940,yr_1941,yr_1942,yr_1943,yr_1944,yr_1945,yr_1946,yr_1947,yr_1948,yr_1949,yr_1950,yr_1951,yr_1952,yr_1953,yr_1954,yr_1955,yr_1956,yr_1957,yr_1958,yr_1959,yr_1960,yr_1961,yr_1962,yr_1963,yr_1964,yr_1965,yr_1966,yr_1967,yr_1968,yr_1969,yr_1970,yr_1971,yr_1972,yr_1973,yr_1974,yr_1975,yr_1976,yr_1977,yr_1978,yr_1979,yr_1980,yr_1981,yr_1982,yr_1983,yr_1984,yr_1985,yr_1986,yr_1987,yr_1988,yr_1989,yr_1990,yr_1991,yr_1992,yr_1993,yr_1994,yr_1995,yr_1996,yr_1997,yr_1998,yr_1999,yr_2000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019
1860,0.0018479974041273745,0.0019488926892075528,0.002053951181767294,0.002146632764871398,0.002241687793839077,0.002301633823402184,0.0023303399314648712,0.0022786739731552458,0.0020471066016128497,0.0013366953761076925,0.00040286575576539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,0.0017489139141318236,0.001852023442262346,0.001961364490728673,0.0020618871379120135,0.0021690797689721264,0.002249689110795261,0.002314949594768363,0.0023383526478700303,0.0022860870215322474,0.002057912820419748,0.0013466150688135753,0.00040494043968689747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,0.0016492782292229224,0.0017527282607370104,0.0018638969096641533,0.0019689798286111754,0.0020834949021954832,0.0021768783890044607,0.0022627623504182584,0.002322975935676465,0.0023460366428433993,0.002298231801468424,0.0020732393303116506,0.0013535442695584987,0.00040604662994182805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,0.0015505414731690967,0.0016528790932532483,0.0017639849353988518,0.0018711680467645778,0.001989657037624999,0.002091038154081702,0.0021895823323163366,0.002270670892018517,0.002330685632016029,0.002358585172232211,0.0023154278181071603,0.0020839409078244817,0.0013572029554826323,0.0004087318411466895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,0.0014538214680388725,0.0015539302612299355,0.0016635126450093157,0.001770897844975687,0.001890857587836893,0.001996908922789621,0.0021032908361142827,0.002197294025107731,0.0022782793949421218,0.0023432361215540085,0.002376317223834294,0.0023274583304714533,0.0020895889388361996,0.0013661432412917993,0.0004113230845832344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,0.0013599643079269946,0.0014570020632579325,0.0015639438523881027,0.0016700608163597586,0.0017895684790616914,0.0018977939983987405,0.002008655825421174,0.0021107532282245295,0.002204724266003641,0.002290627270963644,0.002360934977507806,0.0023887518365106955,0.0023338568434368503,0.002103382794288136,0.0013747968508653063,0.0004130649362320271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,0.0012695934748156515,0.0013629424804970439,0.001466406231331166,0.0015701267230286697,0.0016877014610482965,0.0017961744409916366,0.001908999984972029,0.0020158329379896117,0.002117953533021362,0.0022167476490716972,0.0023080061389959064,0.0023733757524052393,0.0023954243921406396,0.002349377337189422,0.002116763247574982,0.001380664989588165,0.0004156257816801609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,0.0011831503552640343,0.0012723763977778094,0.0013717534048143798,0.0014722279198468996,0.0015867420838151514,0.0016939692274105314,0.0018068191234146894,0.0019158676008564635,0.00202276743281931,0.00212957239068174,0.0022336378537925264,0.0023202501176682808,0.0023801110022687727,0.0024114852333316505,0.0023644535935295613,0.0021258950875192723,0.0013892320571968,0.00041729083195850974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,0.0011009280832598445,0.0011857462072842745,0.0012806144732641009,0.0013772216667207182,0.001487834980225096,0.001592669664319063,0.0017040437786545251,0.001813362071203771,0.0019225117460791724,0.002033927533884941,0.0021458647532677025,0.0022455638665447725,0.002326935323756288,0.002396199478513966,0.0024271056572292143,0.0023747877986243643,0.0021391561259176545,0.001394811853227769,0.00041816584722559336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,0.0010230999055784104,0.0011033457242205155,0.0011934348724548446,0.001285739836038781,0.0013918468135898088,0.001493424948347942,0.001602174374718414,0.0017102540534635405,0.0018197000832197024,0.0019331771974043302,0.002049549342784056,0.0021573930489565477,0.00225212815116467,0.0023427881967568245,0.0024118648013315286,0.002437855126386529,0.0023897370779273133,0.0021478253942088937,0.0013978126488720932,0.00042081597448979935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
