,yr_1850,yr_1851,yr_1852,yr_1853,yr_1854,yr_1855,yr_1856,yr_1857,yr_1858,yr_1859,yr_1860,yr_1861,yr_1862,yr_1863,yr_1864,yr_1865,yr_1866,yr_1867,yr_1868,yr_1869,yr_1870,yr_1871,yr_1872,yr_1873,yr_1874,yr_1875,yr_1876,yr_1877,yr_1878,yr_1879,yr_1880,yr_1881,yr_1882,yr_1883,yr_1884,yr_1885,yr_1886,yr_1887,yr_1888,yr_1889,yr_1890,yr_1891,yr_1892,yr_1893,yr_1894,yr_1895,yr_1896,yr_1897,yr_1898,yr_1899,yr_1900,yr_1901,yr_1902,yr_1903,yr_1904,yr_1905,yr_1906,yr_1907,yr_1908,yr_1909,yr_1910,yr_1911,yr_1912,yr_1913,yr_1914,yr_1915,yr_1916,yr_1917,yr_1918,yr_1919,yr_1920,yr_1921,yr_1922,yr_1923,yr_1924,yr_1925,yr_1926,yr_1927,yr_1928,yr_1929,yr_1930,yr_1931,yr_1932,yr_1933,yr_1934,yr_1935,yr_1936,yr_1937,yr_1938,yr_1939,yr_1940,yr_1941,yr_1942,yr_1943,yr_1944,yr_1945,yr_1946,yr_1947,yr_1948,yr_1949,yr_1950,yr_1951,yr_1952,yr_1953,yr_1954,yr_1955,yr_1956,yr_1957,yr_1958,yr_1959,yr_1960,yr_1961,yr_1962,yr_1963,yr_1964,yr_1965,yr_1966,yr_1967,yr_1968,yr_1969,yr_1970,yr_1971,yr_1972,yr_1973,yr_1974,yr_1975,yr_1976,yr_1977,yr_1978,yr_1979,yr_1980,yr_1981,yr_1982,yr_1983,yr_1984,yr_1985,yr_1986,yr_1987,yr_1988,yr_1989,yr_1990,yr_1991,yr_1992,yr_1993,yr_1994,yr_1995,yr_1996,yr_1997,yr_1998,yr_1999,yr_2000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019
ABW,5.452488687782805e-07,5.485327313769753e-07,5.515695067264575e-07,5.602678571428572e-07,5.629139072847682e-07,5.714285714285714e-07,5.829694323144105e-07,5.956521739130434e-07,6.082251082251082e-07,6.193548387096774e-07,6.28997867803838e-07,6.652542372881355e-07,7.025316455696203e-07,7.384937238493723e-07,7.717842323651453e-07,8.041237113402062e-07,8.343558282208589e-07,8.638211382113822e-07,8.967611336032388e-07,9.216867469879518e-07,9.520000000000001e-07,9.584158415841584e-07,9.62890625e-07,9.690522243713732e-07,9.80732177263969e-07,9.847619047619048e-07,9.943181818181819e-07,1.0000000000000002e-06,1.0093283582089552e-06,1.011070110701107e-06,1.0127504553734062e-06,1.0252252252252253e-06,1.0444839857651244e-06,1.0579964850615115e-06,1.0750436300174522e-06,1.0883882149046793e-06,1.0996563573883161e-06,1.1086587436332768e-06,1.1155778894472363e-06,1.127906976744186e-06,1.1423895253682487e-06,1.1245954692556635e-06,1.112540192926045e-06,1.1040000000000001e-06,1.0886075949367088e-06,1.0703125000000002e-06,1.0572755417956656e-06,1.0397553516819571e-06,1.0226586102719033e-06,1.0044642857142857e-06,9.780058651026392e-07,9.65166908563135e-07,9.553956834532375e-07,9.363507779349362e-07,9.270687237026649e-07,9.127423822714681e-07,8.963165075034107e-07,8.735019973368843e-07,8.70838881491345e-07,8.556430446194226e-07,8.419689119170985e-07,8.858974358974359e-07,9.289340101522844e-07,9.638854296388542e-07,1.0251572327044026e-06,1.07008760951189e-06,1.0995085995085994e-06,1.1333333333333332e-06,1.1859052247873633e-06,1.2546125461254613e-06,1.2694610778443115e-06,1.4494518879403168e-06,1.587112171837709e-06,1.6974595842956122e-06,1.8378995433789957e-06,1.9796380090497735e-06,2.1420518602029314e-06,2.2343921139101863e-06,2.393906420021763e-06,2.5026624068157613e-06,2.6702127659574466e-06,2.7670940170940172e-06,2.855614973262032e-06,2.891692954784438e-06,2.9055441478439422e-06,2.9263370332996974e-06,2.92156862745098e-06,2.9326923076923076e-06,3.009615384615385e-06,3.037735849056604e-06,3.0648148148148152e-06,3.0454545454545455e-06,3.072072072072072e-06,3.0353982300884954e-06,3.0350877192973683e-06,3.0884955752203542e-06,3.060344827585345e-06,2.9999999999991666e-06,3.0165289256198346e-06,3.008130081300813e-06,3.023809523809524e-06,3.023076923076923e-06,3.098484848484091e-06,3.1407407407407407e-06,3.3453237410071943e-06,3.289655172413793e-06,3.4e-06,3.3636363636363637e-06,3.426751592356688e-06,3.475609756097561e-06,3.455621301775148e-06,3.5411764705882352e-06,3.578034682080925e-06,3.5593220338983053e-06,3.5469613259668507e-06,3.5107526881720432e-06,3.4611398963730567e-06,3.5306122448974493e-06,3.562814070351759e-06,3.6146341463414636e-06,3.5285714285714284e-06,3.638095238095238e-06,3.607476635514019e-06,3.572727272727273e-06,3.5454545454545454e-06,3.5022421524663676e-06,3.415929203539823e-06,3.4561403508771927e-06,3.3434782608695655e-06,3.25531914893617e-06,3.2948717948717946e-06,3.3624454148471612e-06,3.380952380952381e-06,3.4051724137931034e-06,3.4059829059829057e-06,3.29957805907173e-06,3.2375e-06,3.1598360655737705e-06,3.189516129032258e-06,3.161417322834646e-06,3.19921875e-06,3.3098039215686274e-06,3.470588235294118e-06,3.5992217898832685e-06,4.224806201550388e-06,5.381679389312977e-06,6.741573033707865e-06,8.533834586466166e-06,1.0037593984962406e-05,1.1082089552238805e-05,1.1355311355311354e-05,1.0659340659340659e-05,1.0698529411764705e-05,1.0854092526690036e-05,1.1543859649122807e-05,1.1413793103448276e-05,8.02047781569966e-06,7.993197278911565e-06,7.441077441077441e-06,7.11864406779661e-06,4.750830564783721e-06,6.688524590163935e-06,4.039087947882736e-06,5.294117647058823e-06,4.950819672131148e-06,4.5129870129870125e-06,4.142394822006473e-06,3.75e-06,3.630573248407643e-06,3.553459119496855e-06
AFG,0.0029411764705882353,0.002957110609480813,0.0029596412556053813,0.0029464285714285716,0.00293598233995585,0.0029450549450549452,0.0029475982532751097,0.0029347826086956524,0.0029437229437229437,0.0029462365591397853,0.002921108742004265,0.002923728813559322,0.002932489451476794,0.00292887029288703,0.0029253112033195017,0.0029072164948453607,0.002903885480572597,0.00290650406504065,0.00291497975708502,0.002891566265060241,0.0029,0.002891089108910891,0.0028710937499999995,0.0028820116054158605,0.002890173410404624,0.002876190476190476,0.0028787878787878787,0.0028705440900562854,0.002873134328358209,0.0028597785977859777,0.0028415300546448087,0.0028288288288288287,0.0028113879003558717,0.00281195079086116,0.00280977312390925,0.0028076256499133447,0.00281786941580756,0.0028013582342954163,0.002780569514237856,0.0027740863787375416,0.0027659574468085106,0.0027508090614886734,0.0027652733118971057,0.0027679999999999996,0.002753164556962025,0.00275,0.002739938080495356,0.002737003058103975,0.002719033232628399,0.0026934523809523806,0.0026832844574780058,0.0026705370101596515,0.002661870503597122,0.002644978783592645,0.0026367461430575035,0.0026177285318559557,0.002605729877216917,0.0025565912117177098,0.0025699067909454062,0.002559055118110236,0.002538860103626943,0.002512820512820513,0.0024746192893401017,0.0024283935242839353,0.0024528301886792454,0.0024280350438047557,0.002383292383292383,0.0023515151515151518,0.00235722964763062,0.0023739237392373927,0.002311377245508982,0.002375152253349574,0.002350835322195704,0.0022979214780600465,0.002305936073059361,0.0023076923076923075,0.0023224351747463358,0.0022782037239868565,0.0022850924918389553,0.0022683706070287537,0.0022872340425531914,0.0023183760683760683,0.0023529411764705885,0.002334384858044164,0.0023100616016427105,0.0022906155398587287,0.0022647058823529412,0.0022596153846153847,0.002298076923076923,0.002292452830188679,0.002287037037037037,0.0022818181818181817,0.0023063063063063064,0.0023008849557522126,0.002324561403508772,0.0023805309734513274,0.0023620689655172414,0.0023083333333333337,0.002330578512396694,0.00232520325203252,0.002333333333333333,0.002292307692307692,0.002303030303030303,0.002288888888888889,0.0022661870503597123,0.002220689655172414,0.0022,0.0022142857142857146,0.0022229299363057324,0.0021829268292682925,0.0021715976331360947,0.002041176470588235,0.0020635838150289015,0.002090395480225989,0.0020939226519337017,0.002096774193548387,0.0020984455958549223,0.002127551020408163,0.00214572864321608,0.002014634146341463,0.0020095238095238096,0.0020047619047619046,0.0017289719626168223,0.001740909090909091,0.001840909090909091,0.0019147982062780269,0.001902654867256637,0.0018596491228070175,0.0018391304347826086,0.0017702127659574467,0.0017948717948717949,0.0018253275109170305,0.001792207792207792,0.0017112068965517242,0.0015470085470085469,0.001409282700421941,0.0012083333333333332,0.0011967213114754097,0.0012056451612903224,0.0011102362204724408,0.001109375,0.0011647058823529412,0.0011843137254901961,0.0012023346303501946,0.001251937984496124,0.0013053435114503819,0.0014194756554307116,0.001537593984962406,0.0016240601503759399,0.0017388059701492539,0.0015347985347985346,0.001358974358974359,0.0016470588235294118,0.0016476868327402136,0.0016350877192982457,0.0016482758620689655,0.0016655290102389078,0.0017040816326530613,0.0018417508417508418,0.001905084745762712,0.0020996677740863787,0.0021377049180327868,0.0021140065146579806,0.002120915032679739,0.002177049180327869,0.0020616883116883118,0.0020388349514563107,0.002003205128205128,0.0020254777070063696,0.0020943396226415097
AGO,0.0013619909502262442,0.0013589164785553047,0.001352017937219731,0.001345982142857143,0.0013333333333333311,0.0013274725274725252,0.0013209606986899563,0.0013152173913043477,0.0013116883116883115,0.0013053763440860214,0.0012963752665245203,0.001292372881355932,0.001289029535864979,0.001282426778242678,0.0012759336099585062,0.0012721649484536083,0.0012658486707566462,0.0012621951219512195,0.0012611336032388642,0.0012550200803212851,0.0012540000000000001,0.0012455445544554454,0.001232421875,0.0012263056092843326,0.0012254335260115609,0.0012152380952380952,0.0012121212121212121,0.0012063789868667918,0.0012033582089552239,0.0011937269372693726,0.0011839708561020036,0.0011747747747747747,0.0011654804270462634,0.0011546572934973637,0.0011518324607329843,0.0011473136915077988,0.0011426116838487972,0.001134125636672326,0.0011222780569514238,0.001117940199335548,0.0011063829787234041,0.0010954692556634305,0.001090032154340836,0.0010864,0.0010759493670886076,0.0010640625,0.0010557275541795666,0.0010443425076452598,0.0010317220543806646,0.0010178571428571428,0.0010043988269794722,0.0010058055152394774,0.0010071942446043167,0.001,0.0010014025245441796,0.001,0.000994542974079127,0.0009800266311584555,0.0009880159786950734,0.0009829396325459316,0.0009792746113989636,0.0009807692307692308,0.000980964467005076,0.0009726027397260262,0.0009924528301886793,0.0009974968710888608,0.0009938574938574939,0.0009951515151515138,0.0010121506682867559,0.0010393603936039361,0.0010263473053892214,0.0010584652862362974,0.0010501193317422435,0.0010288683602771363,0.001030821917808218,0.0010339366515837102,0.0010439684329199537,0.0010262869660460023,0.0010326441784548421,0.0010234291799786997,0.0010351063829787234,0.0010384615384615384,0.0010395721925133689,0.0010231335436382755,0.001,0.0010010090817356206,0.0010588235294117646,0.0011346153846153845,0.0012211538461538462,0.0012830188679245284,0.0013518518518518517,0.0014181818181818182,0.0014954954954954957,0.0015575221238938051,0.0016403508771929824,0.001752212389380531,0.001793103448275862,0.001825,0.0019008264462809918,0.001967479674796748,0.0021111111111111113,0.0021769230769230767,0.00228030303030303,0.002340740740740741,0.0024244604316546762,0.0024620689655172412,0.0025533333333333332,0.0026233766233766235,0.00267515923566879,0.0026707317073170734,0.00263905325443787,0.002547058823529412,0.00276878612716763,0.0027288135593220336,0.002696132596685083,0.002650537634408602,0.0026476683937823836,0.0025051020408163264,0.0026130653266331657,0.002765853658536585,0.0038904761904761903,0.002442857142857143,0.0026682242990654203,0.002831818181818182,0.0025954545454545453,0.0028475336322869955,0.002553097345132743,0.0027719298245614033,0.0028217391304347825,0.003497872340425532,0.0030512820512820513,0.0027379912663755457,0.0029653679653679657,0.0031379310344827587,0.0027094017094017094,0.0028059071729957807,0.0029124999999999997,0.0037704918032786887,0.0033427419354838707,0.0034803149606299215,0.004609375,0.004549019607843137,0.004352941176470589,0.004785992217898833,0.0063178294573643405,0.006946564885496183,0.0075655430711610485,0.007819548872180452,0.008496240601503759,0.00828358208955224,0.0077655677655677656,0.007545787545787546,0.007647058823529412,0.0075800711743772235,0.008140350877192983,0.008,0.006825938566552901,0.006802721088435374,0.006801346801346801,0.006745762711864407,0.0072757475083056475,0.006950819672131148,0.006938110749185667,0.007091503267973856,0.0069180327868852455,0.007207792207792208,0.007087378640776699,0.006955128205128205,0.006719745222929936,0.006823899371069182
AIA,1.425339366515837e-07,1.4424379232505643e-07,1.4551569506726455e-07,1.46875e-07,1.4724061810154525e-07,1.4857142857142857e-07,1.4978165938864632e-07,1.5108695652173914e-07,1.5238095238095238e-07,1.5354838709677417e-07,1.5415778251599148e-07,1.5508474576271187e-07,1.5611814345991563e-07,1.5669456066945607e-07,1.5726141078838174e-07,1.579381443298969e-07,1.5848670756646218e-07,1.5934959349593495e-07,1.605263157894737e-07,1.608433734939759e-07,1.62e-07,1.625742574257426e-07,1.623046875e-07,1.6286266924564798e-07,1.6435452793834296e-07,1.6438095238095239e-07,1.6553030303030302e-07,1.6585365853658537e-07,1.669776119402985e-07,1.6715867158671584e-07,1.668488160291439e-07,1.6864864864864866e-07,1.699288256227758e-07,1.7117750439367312e-07,1.7347294938917975e-07,1.7504332755632582e-07,1.769759450171821e-07,1.7826825127334465e-07,1.792294807370184e-07,1.8106312292358805e-07,1.816693944353519e-07,1.8284789644012945e-07,1.8488745980707393e-07,1.872e-07,1.8829113924050633e-07,1.890625e-07,1.904024767801858e-07,1.9113149847094802e-07,1.918429003021148e-07,1.9196428571428572e-07,1.9208211143695014e-07,1.93033381712627e-07,1.9568345323741007e-07,1.966053748231966e-07,1.9915848527349228e-07,1.9944598337950138e-07,2.005457025920873e-07,1.997336884154461e-07,2.03728362183755e-07,2.0341207349081366e-07,2.0466321243523318e-07,2.076923076923077e-07,2.1065989847715739e-07,2.1046077210460768e-07,2.1761006289308178e-07,2.2152690863579472e-07,2.2235872235872238e-07,2.2303030303030302e-07,2.2843256379100852e-07,2.3616236162361623e-07,2.3473053892215567e-07,2.4482338611449455e-07,2.4463007159904534e-07,2.4249422632794456e-07,2.454337899543379e-07,2.4886877828054297e-07,2.536640360766629e-07,2.519167579408543e-07,2.5462459194776927e-07,2.5452609158679446e-07,2.5957446808510637e-07,2.6388888888888893e-07,2.6737967914438503e-07,2.6498422712933755e-07,2.6180698151950716e-07,2.60343087790111e-07,2.5588235294117647e-07,2.5384615384615387e-07,2.557692307692308e-07,2.537735849056604e-07,2.5185185185185184e-07,2.563636363636364e-07,2.6306306306306305e-07,2.672566371681416e-07,2.736842105263158e-07,2.8495575221238936e-07,2.870689655172414e-07,2.866666666666667e-07,2.9256198347107437e-07,2.967479674796748e-07,2.992063492063492e-07,3e-07,3.0681818181818185e-07,3.1111111111111107e-07,3.129496402877698e-07,3.1103448275862066e-07,3.12e-07,3.142857142857143e-07,3.197452229299363e-07,3.1707317073170727e-07,3.1893491124260356e-07,3.288235294117647e-07,3.346820809248555e-07,3.389830508474576e-07,3.43646408839779e-07,3.462365591397849e-07,3.4507772020725393e-07,3.51530612244898e-07,3.577889447236181e-07,3.5902439024390243e-07,4.1714285714285716e-07,3.2285714285714284e-07,3.172897196261682e-07,3.0909090909090907e-07,3.086363636363636e-07,3.044843049327354e-07,2.995575221238938e-07,2.9605263157894736e-07,2.926086956521739e-07,2.846808510638298e-07,2.8632478632478635e-07,2.934497816593886e-07,3.0000000000000004e-07,2.969827586206897e-07,2.944444444444445e-07,2.9029535864978904e-07,2.975e-07,3.0901639344262293e-07,3.1814516129032255e-07,3.259842519685039e-07,3.375e-07,3.529411764705882e-07,3.650980392156863e-07,3.754863813229572e-07,3.8759689922480623e-07,3.931297709923664e-07,3.9700374531835204e-07,4.0601503759398495e-07,4.0977443608984965e-07,4.1791044776119404e-07,4.175824175824176e-07,4.3223443223443223e-07,4.4117647058786764e-07,4.412811387900356e-07,4.4561403508771927e-07,4.482758620689655e-07,4.505119453924915e-07,4.5918367346938775e-07,4.612794612794613e-07,4.745762711864406e-07,4.7508305647807303e-07,4.721311475406558e-07,4.7557003257328987e-07,4.836601307189542e-07,4.918032786885245e-07,4.902597402594155e-07,4.919093851132686e-07,4.903846153846154e-07,4.904458598726115e-07,5e-07
ALB,0.00047963800904977374,0.0004853273137697517,0.00048654708520179374,0.0004888392857142857,0.00048785871964679916,0.0004901098901098902,0.0004934497816593887,0.0004956521739130435,0.0004978354978354978,0.0004989247311827957,0.0005010660980810234,0.0005021186440677966,0.0005042194092826983,0.000506276150627615,0.0005062240663900394,0.0005072164948453609,0.000507157464212679,0.0005101626016260162,0.0005121457489878543,0.0005140562248995984,0.000516,0.0005168316831683169,0.000513671875,0.0005145067698259187,0.0005163776493256262,0.0005161904761904762,0.0005189393939393921,0.0005196998123827392,0.0005205223880596997,0.0005202952029520295,0.0005191256830601093,0.0005171171171171171,0.0005160142348754448,0.00051493848857645,0.0005165794066317627,0.0005181975736568457,0.0005171821305841924,0.0005161290322580645,0.000514237855946397,0.0005149501661129567,0.0005122749590834697,0.0005113268608414241,0.0005128617363344051,0.0005152,0.0005158227848101265,0.0005140625,0.0005139318885448917,0.0005137614678899082,0.0005120845921450151,0.0005089285714285714,0.0005073313782991202,0.0005065312046444122,0.0005079136690647482,0.0005035360678925035,0.0005035063113604488,0.000502770083102493,0.0004993178717598909,0.000492676431424767,0.0004966711051930759,0.0004934383202099738,0.0004922279792746114,0.0004910256410256397,0.0004898477157360407,0.00048443337484433373,0.0004930817610062893,0.0004931163954943679,0.0004877149877149877,0.0004836363636363636,0.000488456865127582,0.0004969249692496925,0.0004874251497005988,0.000496954933008525,0.00048806682577565635,0.0004734411085450347,0.00046917808219178083,0.0004660633484162896,0.0004656144306651623,0.0004534501642935378,0.0004515778019586507,0.000443024494142705,0.00044361702127659577,0.00044871794871794877,0.00045133689839572195,0.0004468980021030495,0.0004383983572895277,0.00043491422805247226,0.00042843137254901963,0.00043269230769230765,0.00043653846153846054,0.0004367924528301877,0.0004472222222222213,0.00043545454545454546,0.00044144144144144144,0.000415929203539823,0.0003921052631578947,0.0003902654867256637,0.000396551724137931,0.00040333333333333334,0.0003826446280991727,0.0003861788617886179,0.0003388888888888889,0.00033,0.000321969696969697,0.00031481481481481486,0.00030719424460431657,0.0002972413793103448,0.00029066666666666667,0.0002974025974025974,0.00028343949044585984,0.00027378048780487744,0.0002739644970414195,0.00025941176470588236,0.00025260115606936417,0.00023615819209039547,0.0002254143646408834,0.00022580645161290324,0.00021295336787564766,0.00020561224489795867,0.00018542713567839145,0.00017121951219512194,0.00016761904761904763,0.0001642857142857143,0.00015981308411214953,0.00015863636363636365,0.00016363636363636363,0.00016367713004484304,0.00016991150442477874,0.000175,0.0001852173913043478,0.00018936170212765957,0.00019487179487179487,0.00020305676855895196,0.0002047619047619043,0.0002086206896551724,0.00020769230769230768,0.00019999999999999998,0.00020541666666666665,0.00021434426229508197,0.00022016129032258067,0.00021771653543307045,0.000212890625,0.0002211764705882353,0.0002168627450980388,0.0002330739299610895,0.00024186046511627906,0.00023893129770992367,0.00028089887640449435,0.00028721804511278195,0.0002894736842105263,0.0003108208955223881,0.00037728937728937726,0.00036996336996337,0.0003628676470588235,0.00035551601423487543,0.0003578947368421052,0.00033896551724137933,0.0003447098976109215,0.00033027210884353705,0.00030909090909090876,0.00032033898305084747,0.0003132890365448505,0.00030950819672131145,0.00031270358306188925,0.00031633986928104575,0.0003239344262295082,0.00032792207792207794,0.00032362459546925567,0.0003237179487179487,0.000321656050955414,0.0003081761006289308
AND,5.927601809954752e-06,5.846501128668172e-06,5.829596412556053e-06,5.848214285714287e-06,6.070640176600442e-06,6.021978021978021e-06,6.091703056768559e-06,6.065217391304348e-06,5.995670995670996e-06,6.086021505376344e-06,6.226012793176973e-06,6.292372881355932e-06,6.265822784810127e-06,6.317991631797072e-06,6.4315352697095435e-06,6.515463917525773e-06,6.5644171779141105e-06,6.585365853658536e-06,6.538461538461538e-06,6.586345381526105e-06,6.480000000000001e-06,6.514851485148515e-06,6.6796875e-06,6.7504835589922625e-06,6.531791907514451e-06,6.685714285712381e-06,6.647727272725379e-06,6.5666041275797375e-06,6.51119402984888e-06,6.512915129149446e-06,6.739526411657559e-06,6.792792792792793e-06,6.797153024911032e-06,6.854130052724077e-06,6.719022687609075e-06,6.603119584055459e-06,6.512027491408934e-06,6.553480475382004e-06,6.616415410385259e-06,6.677740863787376e-06,6.7430441898527e-06,6.731391585760518e-06,6.623794212218649e-06,6.368000000000001e-06,6.645569620251582e-06,6.609375e-06,6.687306501547988e-06,6.758409785932721e-06,6.75226586102719e-06,6.904761904761905e-06,6.979472140760997e-06,6.806966618285921e-06,6.748201438847482e-06,6.817538896746817e-06,6.774193548387097e-06,6.800554016620499e-06,6.834924965893589e-06,7.030625832223703e-06,7.0039946737683095e-06,6.942257217847768e-06,6.89119170984456e-06,6.948717948717948e-06,6.865482233502539e-06,7.085927770859278e-06,6.515723270440251e-06,6.295369211514392e-06,6.4004914004913995e-06,6.33939393939394e-06,6.026731470230863e-06,5.891758917589176e-06,6.203592814371258e-06,5.56638246041413e-06,6.085918854415275e-06,6.016166281755197e-06,6.4611872146118725e-06,6.278280542986425e-06,5.422773393461105e-06,6.308871851039431e-06,6.137105549509249e-06,6.336528221511181e-06,6.106382978723404e-06,5.726495726495727e-06,5.368983957219251e-06,5.3207150368033655e-06,5.390143737166323e-06,5.327951564076691e-06,5.323529411764706e-06,5.528846153846154e-06,5.394230769230769e-06,5.377358490566038e-06,5.037037037037037e-06,4.881818181818182e-06,4.855855855855856e-06,4.734513274336283e-06,4.254385964911404e-06,3.6194690265477875e-06,3.75e-06,4.233333333333333e-06,4.3471074380165285e-06,4.495934959349593e-06,4.341269841269841e-06,4.5e-06,4.409090909090151e-06,4.274074074073333e-06,4.237410071942446e-06,4.2137931034482755e-06,4.206666666666667e-06,4.103896103896104e-06,3.872611464968153e-06,3.5853658536585365e-06,3.573964497040828e-06,3.5588235294117646e-06,3.554913294797688e-06,3.5649717514124295e-06,3.4309392265193373e-06,3.263440860215054e-06,3.0362694300512954e-06,2.897959183672959e-06,2.85929648241206e-06,2.8146341463409753e-06,2.9523809523809525e-06,2.842857142857143e-06,2.7242990654205605e-06,2.545454545454545e-06,2.481818181818182e-06,2.5739910313901345e-06,2.588495575221239e-06,2.6096491228065787e-06,2.5217391304347826e-06,2.497872340425532e-06,2.517094017094017e-06,2.6157205240170306e-06,2.5844155844155844e-06,2.6163793103448277e-06,2.696581196581197e-06,2.679324894514768e-06,2.6958333333333335e-06,2.65983606557377e-06,2.4919354838709674e-06,2.5039370078740156e-06,2.60546875e-06,2.7137254901956865e-06,2.7294117647058825e-06,2.6264591439688717e-06,2.5232558139534882e-06,2.435114503816794e-06,2.3857677902621723e-06,2.3157894736842105e-06,2.266917293233083e-06,2.216417910447761e-06,2.194139194138828e-06,2.2307692307692307e-06,2.2683823529411765e-06,2.284697508896797e-06,2.308771929824561e-06,2.286206896551724e-06,2.174061433447099e-06,2.1020408163265306e-06,2.0134680134680134e-06,1.922033898304746e-06,1.7973421926910301e-06,1.718032786885246e-06,1.6514657980456026e-06,1.676470588235294e-06,1.6786885245901639e-06,1.6233766233766235e-06,1.5954692556634303e-06,1.5705128205128204e-06,1.5700636942675157e-06,1.5220125786163523e-06
ANNEXI,0.41628959276018096,0.417607223476298,0.4192825112107623,0.421875,0.42604856512141287,0.42857142857142855,0.4323144104803494,0.43478260869565216,0.4372294372294372,0.4387096774193548,0.44349680170575695,0.4449152542372881,0.4472573839662447,0.4476987447698745,0.450207468879668,0.4536082474226804,0.45603271983640087,0.45731707317073167,0.45951417004048584,0.46184738955823296,0.462,0.46336633663366333,0.46875,0.4700193423597679,0.4701348747591522,0.4723809523809524,0.4734848484848485,0.4746716697936211,0.47574626865671643,0.47785977859778594,0.48269581056466304,0.4828828828828829,0.4839857651245551,0.4868189806678383,0.4869109947643979,0.48526863084922006,0.48625429553264604,0.4872665534804754,0.490787269681742,0.4900332225913621,0.4926350245499182,0.4951456310679612,0.49517684887459806,0.4928,0.495253164556962,0.4984375,0.498452012383901,0.5,0.5030211480362538,0.5074404761904762,0.5102639296187683,0.5123367198838896,0.5136690647482015,0.5190947666195191,0.5189340813464236,0.5221606648199446,0.5252387448840382,0.5326231691078562,0.5299600532623169,0.5328083989501312,0.5362694300518134,0.5333333333333333,0.535532994923858,0.5379825653798257,0.5270440251572327,0.5231539424280349,0.5245700245700246,0.5248484848484848,0.5176184690157959,0.5055350553505535,0.5137724550898204,0.4981729598051157,0.5011933174224343,0.5092378752886837,0.5079908675799087,0.505656108597285,0.5016910935738444,0.5071193866374589,0.5038084874863982,0.5069222577209798,0.5021276595744681,0.49358974358974367,0.4823529411764706,0.48264984227129337,0.48459958932238195,0.484359233097881,0.48627450980392156,0.48750000000000004,0.47980769230769227,0.480188679245283,0.48333333333333334,0.4790909090909091,0.4783783783783784,0.47876106194690266,0.47719298245614034,0.4610619469026549,0.45689655172413796,0.4683333333333334,0.47685950413223144,0.46991869918699186,0.47619047619047616,0.4776923076923077,0.4787878787878788,0.47851851851851845,0.4748201438848921,0.4751724137931035,0.4766666666666667,0.47597402597402594,0.4732484076433121,0.4621951219512195,0.4603550295857988,0.4641176470588236,0.46994219653179187,0.47288135593220343,0.47071823204419894,0.4666666666666667,0.45699481865284974,0.45918367346938777,0.46130653266331656,0.45707317073170733,0.44666666666666666,0.44952380952380955,0.44485981308411215,0.43863636363636366,0.44181818181818183,0.43811659192825114,0.4331858407079646,0.42850877192982456,0.4247826086956522,0.42170212765957443,0.42606837606837605,0.4340611353711791,0.43073593073593075,0.4224137931034483,0.41965811965811967,0.41603375527426156,0.4116666666666667,0.4036885245901639,0.3995967741935484,0.39251968503937007,0.387890625,0.38274509803921564,0.37607843137254904,0.36614785992217896,0.35813953488372097,0.3473282442748092,0.3374531835205992,0.33345864661654134,0.3263157894736842,0.31940298507462683,0.30915750915750917,0.3058608058608059,0.30183823529411763,0.2914590747330961,0.28421052631578947,0.2775862068965517,0.27372013651877136,0.2717687074829932,0.267003367003367,0.26033898305084746,0.25481727574750834,0.24786885245901638,0.24462540716612377,0.24248366013071895,0.24098360655737705,0.23603896103896105,0.23398058252427184,0.23141025641025642,0.23248407643312102,0.2289308176100629
